transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T1003,U064,08-11-22,Income,Investment,43737.0,UPI,LUCKNOW,Internet bill
T5549,U114,2021-01-30,Expense,Rent,45894.0,Bank Transfr,MUM,Petrol
T13844,U006,2024-05-29,Expense,Travl,7040.0,UPi,JAIPUR,Uber ride
T9591,U034,08/22/2022,Expense,entertainment,5011.0,upi,Unknown,Uber ride
T5042,U008,13-07-23,Expense,Travl,2082.0,Csh,DEL,Grocery shopping
T6831,U145,23-05-22,Income,Freelance,43378.0,upi,Unknown,No Notes
T0131,U108,07-01-23,Expense,Entertainment,4167.0,csh,pune,No Notes
T3349,U130,2022-08-02,Expense,Utilities,6260.0,CARD,Mumbai,Electricity bill
T5111,U051,09/02/2023,Expense,rent,747.0,Crd,chennai,!!!
T2986,U127,31-03-21,Expense,travel,3645.0,,lucknow,Internet bill
T3113,U079,2023-03-17,Expense,Helth,5958.0,bank transfer,mumbai,misc
T5430,U061,12/08/2022,Income,Investment,49098.0,CASH,chennai,xyz123
T13440,U062,19-06-22,Expense,Traval,3833.0,CARD,HYDERABAD,EMI payment
T1572,U097,2024-06-02,Expense,Education,2715.0,card,ahmedabad,asdfgh
T13022,U105,2023-04-22,Expense,utilities,9245.0,Bank Transfer,ahmedabad,Train ticket
T3628,U116,2024-12-07,Expense,Rentt,12316.0,cash,JAI,Medicine
T7622,U124,20-03-24,Expense,entertainment,2561.0,Bank Transfr,Unknown,misc
T5287,U129,2024-04-11,Expense,Entertainment,6832.0,CASH,JAI,Fixed deposit
T6525,U061,2021-04-23,Expense,Rnt,9714.0,CASH,DEL,Gym membership
T11583,U036,2024-10-20,Income,Bonus,73654.0,Crd,Mumbai,asdfgh
T5046,U123,12/20/2023,Expense,rent,5622.0,Bank Transfer,jaipur,ATM withdrawal
T9393,U030,31-07-2022,Expense,Traval,7748.0,card,BANGALORE,xyz123
T1258,U106,2022-11-14,Expense,RENT,4981.0,,Jaipur,...
T0928,U102,05/13/2022,Expense,Foodd,301.0,Card,HYDERABAD,Grocery shopping
T6037,U009,10/05/2024,Expense,FOOD,3830.0,card,Unknown,Gym membership
T12742,U139,18-10-21,Expense,Travel,2985.0,UPI,KOLKATA,Gym membership
T7198,U069,01/27/2021,Income,Others,79870.0,Upi,PUN,Movie tickets
T2353,U082,02/12/2023,Expense,Foodd,4426.0,bank transfer,Unknown,Fixed deposit
T7335,U024,07/26/2024,Expense,Entertainment,3640.0,UPI,DELHI,EMI payment
T7798,U040,2023-10-09,Expense,Utility,9476.0,Upi,BAN,Movie tickets
T3213,U148,05/31/2023,Expense,travel,7070.0,upi,HYD,No Notes
T10710,U006,08/01/2023,Expense,Travel,7174.0,upi,chennai,Uber ride
T0922,U086,2022-12-12,Expense,Entertain,3159.0,BankTransfer,AHMEDABAD,No Notes
T5592,U028,24-03-23,Expense,health,1606.0,upi,Lucknow,Fixed deposit
T2671,U058,31-12-21,Expense,Rnt,9434.0,upi,lucknow,No Notes
T6020,U092,2022-08-03,Expense,Food,3280.0,Bank Transfr,jaipur,xyz123
T10398,U069,2022-10-06,Income,Investment,15131.0,Cash,Unknown,asdfgh
T9004,U011,23-11-22,Expense,EDU,886.0,Csh,Ahmedabad,Train ticket
T7005,U026,2022-11-20,Expense,Rentt,7109.0,BankTransfer,DELHI,asdfgh
T12998,U146,12/08/2022,Expense,entertainment,4201.0,csh,Jaipur,Electricity bill
T3988,U129,23-02-2024,Expense,Fod,655.0,bank transfer,HYD,ATM withdrawal
T5319,U037,2023-03-10,Income,,61598.0,Cash,chennai,Medicine
T3862,U042,10/16/2022,Income,Investment,44066.0,Cash,KOLKATA,Grocery shopping
T5165,U126,2024-12-12,Income,Others,224611.0,Upi,DEL,Movie tickets
T4714,U112,05/30/2024,Expense,Rent,46284.0,UPi,Ahmedabad,No Notes
T4195,U097,01-02-2024,Income,Bonus,174110.0,card,lucknow,Gym membership
T11757,U068,2024-09-21,Expense,food,2044.0,BankTransfer,Pune,Online course
T10285,U040,01/29/2024,Expense,Savings,5277.0,UPI,kolkata,No Notes
T10345,U058,2021-07-25,Expense,Rent,47843.0,UPi,kolkata,EMI payment
T8961,U043,2021-05-19,Expense,Traval,1115.0,CRD,BAN,Internet bill
T0428,U006,2021-10-09,Expense,Foodd,2017.0,Bank Transfer,Bangalore,Medicine
T9117,U119,05/28/2021,Expense,education,2053.0,Bank Transfr,CHE,Gym membership
T9348,U007,29-01-2022,Expense,Entertain,8839.0,cash,chennai,No Notes
T3503,U017,15-01-22,Expense,Entrtnmnt,9635.0,Csh,Lucknow,Gym membership
T11648,U132,13-04-2022,Income,Salary,56581.0,Bank Transfr,mumbai,test
T0481,U108,2023-07-17,Expense,Utility,392.0,bank transfer,pune,Uber ride
T2248,U048,12/10/2024,Expense,Rent,26916.0,Csh,KOLKATA,Petrol
T3455,U150,09/27/2022,Expense,Foods,994.0,,kolkata,test
T12178,U072,02/02/2022,Income,Salary,63125.0,Csh,chennai,misc
T4186,U002,11/11/2022,Expense,Foods,175.0,Bank Transfer,CHE,xyz123
T9132,U067,2022-08-10,Income,Freelance,24394.0,upi,DELHI,Monthly rent payment
T2400,U126,14-10-2021,Income,Investment,67910.0,cash,delhi,Gym membership
T8437,U143,20-07-24,Expense,EDU,9531.0,upi,Lucknow,Gym membership
T8881,U090,2022-11-05,Expense,Utilties,7838.0,UPi,BANGALORE,Electricity bill
T10071,U043,09/26/2021,Expense,Fod,2511.0,card,CHENNAI,Online course
T13867,U026,2023-09-11,Expense,Saving,7734.0,cash,Unknown,Internet bill
T13196,U061,16-06-24,Expense,RENT,1461.0,upi,JAI,Coffee
T5099,U008,10/12/2024,Expense,EDU,2398.0,Bank_Transfer,chennai,Grocery shopping
T1027,U011,03/21/2024,Income,Freelance,33170.0,Card,KOLKATA,Restaurant dinner
T2238,U023,2023-09-24,Expense,TRAVEL,7858.0,,KOL,Grocery shopping
T12671,U139,2024-10-30,Expense,food,3913.0,CARD,hyderabad,Shopping
T4155,U042,2022-12-09,Expense,Travel,5279.0,csh,jaipur,Lunch
T8170,U148,02/08/2021,Expense,Savings,4694.0,Upi,ahmedabad,Monthly rent payment
T11558,U012,20-08-24,Expense,Food,2060.0,UPI,hyderabad,Fixed deposit
T11219,U135,2021-11-12,Expense,Rentt,32436.0,Crd,Unknown,No Notes
T13688,U003,2024-12-01,Expense,food,7717.0,,lucknow,ATM withdrawal
T12772,U145,02/12/2023,Income,Others,42921.0,Csh,MUMBAI,misc
T13289,U072,23-12-2022,Expense,Foodd,3021.0,Bank Transfer,Ahmedabad,xyz123
T9714,U092,2022-12-25,Expense,Food,562.0,CARD,chennai,No Notes
T6767,U099,2024-08-03,Expense,Fod,1574.0,Crd,DELHI,ATM withdrawal
T12720,U031,2024-10-30,Expense,,6879.0,csh,LUC,Movie tickets
T0721,U005,13-02-2022,Expense,RENT,5599.0,BankTransfer,Bangalore,No Notes
T3212,U143,15-02-2021,Expense,Entertainment,4374.0,Bank Transfer,Hyderabad,...
T8580,U118,2024-01-10,Expense,TRAVEL,552.0,Crd,delhi,Medicine
T11720,U080,03/02/2024,Expense,Utilties,1686.0,,chennai,asdfgh
T8316,U116,2021-05-22,Income,Investment,30473.0,bank transfer,DELHI,Shopping
T2817,U104,13-07-24,Expense,Utilities,3325.0,UPI,KOL,No Notes
T1400,U066,11/25/2023,Expense,Travl,5535.0,CRD,JAIPUR,Train ticket
T2220,U092,06/02/2022,Expense,Rentt,33228.0,UPi,JAI,Electricity bill
T9269,U093,29-03-21,Expense,Rent,999999.0,bank transfer,BAN,misc
T6710,U008,11-12-23,Income,Freelance,44802.0,card,LUC,Uber ride
T7206,U142,01/03/2023,Expense,rent,9188.0,CARD,AHMEDABAD,Medicine
T7386,U054,08-09-21,Expense,Educaton,8716.0,Bank Transfer,Pune,Books
T0019,U011,23-03-21,Expense,Education,9273.0,card,BAN,!!!
T13011,U031,2023-06-28,Expense,Rent,39845.0,CASH,Delhi,Restaurant dinner
T5686,U139,25-02-21,Income,Salary,18231.0,upi,DELHI,Train ticket
T13942,U125,06/05/2022,Expense,FOOD,9636.0,Cash,MUMBAI,Grocery shopping
T10500,U042,03/30/2024,Expense,education,7121.0,csh,Chennai,Fixed deposit
T1516,U076,09/23/2023,Expense,health,5447.0,Upi,Mumbai,Shopping
T4498,U109,2024-10-26,Expense,OTHERS,2163.0,CRD,CHENNAI,Uber ride
T0053,U089,09/05/2022,Expense,food,6402.0,Upi,KOLKATA,Monthly rent payment
T5945,U039,2022-02-13,Expense,Rentt,19467.0,BankTransfer,bangalore,Gym membership
T4812,U066,09-08-22,Expense,Helth,1336.0,Cash,AHMEDABAD,No Notes
T4854,U111,05/16/2024,Expense,Travl,7761.0,Cash,BANGALORE,Coffee
T5368,U033,03-12-2024,Expense,,9556.0,BankTransfer,LUCKNOW,!!!
T8845,U040,03/02/2024,Expense,Utilties,8138.0,Bank_Transfer,PUNE,Fixed deposit
T7231,U038,2023-11-22,Income,,13959.0,csh,Chennai,ATM withdrawal
T2058,U121,2022-11-17,Expense,Savings,3084.0,Csh,JAI,Train ticket
T12121,U105,23-07-21,Expense,education,887.0,upi,KOL,Fixed deposit
T7330,U147,2023-12-21,Expense,FOOD,7874.0,Bank Transfer,PUNE,EMI payment
T8770,U028,01/23/2024,Expense,Utilties,7174.0,upi,BANGALORE,Medicine
T13194,U017,2022-09-20,Expense,Traval,5391.0,,JAIPUR,test
T8201,U104,07/12/2023,Expense,Utilties,4771.0,Bank Transfr,PUN,Medicine
T11881,U089,06/22/2023,Expense,entertainment,9430.0,BankTransfer,Lucknow,No Notes
T12496,U018,09/28/2023,Expense,FOOD,5045.0,Cash,CHE,Gym membership
T6321,U138,2021-01-11,Expense,Rent,29287.0,Card,DEL,Internet bill
T9997,U105,06/23/2022,Expense,Travel,9991.0,Bank Transfer,Unknown,Grocery shopping
T6756,U091,2023-11-09,Expense,Educaton,3891.0,cash,Hyderabad,misc
T3533,U130,02/28/2024,Expense,Rentt,37865.0,UPI,Bangalore,test
T11620,U149,05/29/2022,Expense,others,4955.0,CARD,CHENNAI,Movie tickets
T1544,U083,05/29/2021,Expense,RENT,9757.0,Bank_Transfer,HYDERABAD,No Notes
T5786,U149,10-07-2023,Income,Salary,43818.0,Bank_Transfer,DELHI,No Notes
T4990,U093,02/15/2022,Expense,Traval,3607.0,card,AHMEDABAD,Medicine
T5113,U094,16-05-24,Expense,Health,1150.0,Bank Transfer,PUNE,Online course
T0591,U021,01-11-2023,Expense,others,999999.0,Bank Transfer,MUMBAI,...
T7367,U063,04/28/2024,Expense,Foodd,1453.0,Crd,Lucknow,Train ticket
T7885,U040,24-02-21,Income,Salary,69923.0,bank transfer,HYD,!!!
T8892,U063,08-10-22,Expense,food,9369.0,Bank Transfr,Hyderabad,Grocery shopping
T1799,U086,2022-05-31,Expense,Foodd,2186.0,Bank Transfer,Chennai,Train ticket
T13397,U132,05/04/2023,Expense,entertainment,2642.0,CASH,delhi,...
T6170,U073,06/11/2021,Income,Investment,27454.0,,KOLKATA,EMI payment
T4918,U130,2022-05-01,Expense,Rentt,20656.0,Card,Kolkata,No Notes
T13238,U059,01/30/2023,Income,Investment,10347.0,Csh,BAN,Monthly rent payment
T9845,U086,08/31/2022,Expense,TRAVEL,388.0,CARD,MUMBAI,Shopping
T3845,U117,09-05-2022,Expense,FOOD,3756.0,bank transfer,JAIPUR,Grocery shopping
T9152,U068,07/25/2023,Expense,others,4153.0,UPI,DEL,...
T5889,U061,08/19/2024,Income,Bonus,36129.0,Upi,KOL,Books
T1409,U060,08-01-21,Expense,Travl,384.0,Bank Transfr,Delhi,Coffee
T13399,U119,07/14/2022,Expense,Entertainment,3700.0,CARD,AHM,Doctor consultation
T7644,U076,26-04-2022,Expense,Foodd,3901.0,Bank Transfr,Lucknow,Monthly rent payment
T0997,U087,12/23/2023,Expense,RENT,3507.0,upi,delhi,xyz123
T8909,U002,27-06-2024,Expense,Entrtnmnt,9883.0,CASH,CHE,asdfgh
T10044,U062,06/09/2022,Income,Salary,63348.0,Card,KOLKATA,Petrol
T0328,U095,12/12/2024,Income,Investment,45361.0,Card,hyderabad,Electricity bill
T1479,U045,08/20/2021,Expense,food,236.0,CASH,Unknown,Online course
T6902,U016,14-12-23,Expense,RENT,6168.0,,MUMBAI,Lunch
T2648,U033,2021-03-26,Expense,rent,6798.0,csh,BANGALORE,Shopping
T12733,U057,2021-04-06,Expense,Foodd,4051.0,Card,Bangalore,Grocery shopping
T11044,U145,30-09-24,Expense,Saving,7998.0,upi,Lucknow,EMI payment
T4115,U053,10-09-23,Expense,Foods,1255.0,Bank Transfr,BAN,Movie tickets
T13558,U080,08/09/2021,Expense,Travl,1621.0,CARD,mumbai,xyz123
T12420,U044,2022-09-28,Expense,Utilties,6725.0,cash,Chennai,...
T9183,U137,04-01-2021,Expense,Foods,2799.0,CASH,Hyderabad,Shopping
T7634,U033,2022-01-13,Expense,utilities,4958.0,Bank_Transfer,PUN,No Notes
T5344,U122,2022-01-21,Expense,Foods,1099.0,Bank_Transfer,lucknow,Books
T13242,U031,2022-11-13,Expense,Educaton,5642.0,CARD,BAN,Gym membership
T4096,U047,2024-03-25,Expense,Rnt,1020.0,Cash,BAN,No Notes
T0987,U049,05/20/2024,Expense,FOOD,3738.0,Bank Transfer,MUMBAI,No Notes
T7842,U087,07/12/2023,Expense,Rnt,3192.0,Csh,KOLKATA,No Notes
T6844,U012,21-05-2023,Expense,Health,7691.0,Upi,JAIPUR,No Notes
T4457,U139,12-08-23,Expense,Traval,9222.0,Card,CHE,xyz123
T5843,U124,2021-05-26,Expense,Entertainment,4241.0,cash,hyderabad,Grocery shopping
T8397,U144,17-12-2023,Expense,FOOD,1180.0,BankTransfer,kolkata,Medicine
T1364,U048,2021-02-17,Expense,Rent,36056.0,Upi,mumbai,No Notes
T6632,U009,2023-05-10,Expense,Rentt,6358.0,CRD,BANGALORE,Uber ride
T2424,U069,15-08-22,Expense,rent,5345.0,Bank Transfer,CHENNAI,EMI payment
T9900,U048,04/30/2021,Expense,Travl,702.0,Bank_Transfer,lucknow,Petrol
T0903,U102,20-12-2023,Expense,entertainment,7292.0,UPI,Pune,Movie tickets
T3847,U134,2022-10-11,Expense,Utility,941.0,Cash,kolkata,Fixed deposit
T13825,U127,2024-11-17,Expense,food,6574.0,UPi,DEL,Petrol
T3164,U023,2024-11-26,Expense,TRAVEL,409.0,UPI,Pune,ATM withdrawal
T12585,U136,2022-03-07,Income,Others,32906.0,UPi,kolkata,Gym membership
T5327,U072,2023-12-14,Expense,Foods,3903.0,Cash,DEL,Grocery shopping
T8454,U087,05/24/2021,Expense,Traval,9694.0,cash,JAI,misc
T12124,U037,09-08-2024,Expense,Entertainment,9013.0,Upi,BANGALORE,No Notes
T4591,U091,09/05/2022,Expense,Utilties,1980.0,Csh,Jaipur,Lunch
T12097,U132,09-04-21,Expense,utilities,7818.0,UPI,Jaipur,Internet bill
T2661,U078,2024-01-09,Expense,Rnt,9237.0,Upi,AHM,No Notes
T6007,U138,04/03/2022,Expense,SAVINGS,6682.0,CASH,MUM,Movie tickets
T4407,U143,2022-07-29,Expense,Education,6714.0,bank transfer,Hyderabad,No Notes
T5887,U060,08/23/2021,Expense,TRAVEL,8859.0,Cash,KOLKATA,Internet bill
T6734,U110,2024-06-03,Expense,TRAVEL,1098.0,,PUN,No Notes
T9475,U092,11-06-2023,Income,Freelance,35719.0,UPI,Pune,Fixed deposit
T4511,U107,2022-07-06,Expense,Travl,6170.0,CRD,BANGALORE,No Notes
T12067,U046,09/23/2023,Expense,Food,2318.0,BankTransfer,mumbai,Gym membership
T9561,U117,03-11-22,Expense,Traval,6354.0,Bank Transfer,LUCKNOW,No Notes
T9929,U102,2023-03-15,Expense,Utlities,8158.0,Crd,AHMEDABAD,ATM withdrawal
T5732,U038,08/16/2021,Expense,Foodd,1702.0,UPI,pune,Medicine
T9603,U145,2023-06-28,Expense,rent,6760.0,Bank_Transfer,Kolkata,Uber ride
T2106,U010,21-04-2023,Expense,Educaton,8201.0,UPI,JAI,Shopping
T0824,U007,2021-03-04,Expense,Entertainment,3219.0,UPI,LUCKNOW,Monthly rent payment
T13434,U145,30-05-22,Expense,Travel,2954.0,card,PUNE,misc
T9341,U059,10/15/2022,Expense,Helth,8122.0,BankTransfer,Unknown,No Notes
T5459,U067,2021-08-28,Expense,HEALTH,1008.0,Upi,Jaipur,Medicine
T2041,U009,2023-02-15,Expense,SAVINGS,8382.0,UPi,lucknow,Internet bill
T3551,U025,2023-09-23,Expense,Traval,1372.0,CARD,MUMBAI,Train ticket
T10339,U081,05/05/2022,Income,Freelance,46281.0,upi,HYD,EMI payment
T8081,U100,12/14/2021,Expense,Utility,6566.0,Bank Transfr,MUMBAI,No Notes
T5647,U082,2023-05-10,Expense,Helth,984.0,Card,BANGALORE,Online course
T4580,U149,11-07-23,Expense,TRAVEL,1259.0,CRD,pune,Monthly rent payment
T8724,U074,09/24/2024,Income,Bonus,46784.0,Cash,Unknown,Shopping
T3529,U017,2024-01-23,Expense,Entertain,7393.0,cash,Bangalore,Online course
T0924,U133,13-09-23,Income,Salary,56971.0,Csh,PUNE,Coffee
T13214,U004,09/09/2023,Expense,Educaton,9349.0,Bank_Transfer,Unknown,Coffee
T6638,U084,2023-08-02,Expense,travel,1868.0,CASH,Bangalore,Grocery shopping
T9811,U048,2024-01-06,Expense,RENT,2774.0,Bank Transfr,PUNE,Internet bill
T1789,U038,2022-05-31,Income,Salary,30722.0,CRD,JAIPUR,...
T1978,U035,01/02/2024,Expense,Traval,2481.0,Bank Transfr,Jaipur,xyz123
T1222,U121,2021-01-11,Expense,Utility,8855.0,UPi,Delhi,asdfgh
T8043,U007,11-10-2022,Expense,Education,3954.0,Bank Transfr,Unknown,xyz123
T11433,U004,05-11-21,Expense,Food,4941.0,bank transfer,Mumbai,Medicine
T11885,U128,04/21/2024,Expense,Foods,2043.0,Csh,BAN,Gym membership
T4257,U104,06/26/2024,Expense,RENT,6574.0,CASH,LUCKNOW,Coffee
T13042,U008,28-07-2022,Expense,Foodd,2392.0,Bank Transfr,Jaipur,Gym membership
T1288,U071,2024-12-23,Expense,health,6626.0,bank transfer,lucknow,Monthly rent payment
T12635,U026,2024-07-22,Expense,Foods,3054.0,cash,Pune,test
T3008,U055,2022-07-30,Income,Freelance,37631.0,CRD,MUM,Fixed deposit
T6709,U067,21-12-23,Expense,Rentt,38973.0,UPI,DEL,Fixed deposit
T4064,U127,2023-04-11,Expense,Foodd,3980.0,UPi,PUNE,Petrol
T9245,U041,24-05-21,Expense,Educaton,8729.0,UPi,LUCKNOW,Train ticket
T6899,U106,30-10-2022,Expense,Entrtnmnt,7773.0,Csh,LUCKNOW,Petrol
T0874,U136,09/07/2021,Expense,health,210.0,UPi,Bangalore,No Notes
T4836,U123,17-12-2023,Expense,Foods,2611.0,Csh,PUNE,Gym membership
T12202,U037,11/02/2022,Expense,Rent,34418.0,UPi,Chennai,Books
T4056,U143,24-08-21,Expense,Other,4883.0,Crd,CHENNAI,Shopping
T0449,U128,28-07-21,Expense,entertainment,1652.0,CRD,Hyderabad,No Notes
T13189,U021,2021-03-17,Expense,Saving,8006.0,cash,Unknown,xyz123
T4959,U150,06/10/2022,Expense,RENT,6829.0,cash,JAI,misc
T8420,U136,2021-06-03,Expense,utilities,4713.0,cash,BAN,Doctor consultation
T10250,U057,2024-12-20,Income,Salary,14297.0,Bank Transfr,Mumbai,Electricity bill
T4214,U036,2021-12-13,Expense,Foodd,2087.0,card,bangalore,!!!
T12332,U054,30-04-23,Income,Others,11168.0,bank transfer,mumbai,Shopping
T0949,U144,2023-04-06,Expense,food,5997.0,CRD,bangalore,!!!
T2428,U029,16-12-23,Expense,Entertainment,8195.0,cash,Hyderabad,misc
T5449,U035,2023-04-19,Expense,Foods,4677.0,CARD,Jaipur,EMI payment
T0494,U034,15-07-2022,Income,Bonus,59853.0,card,AHMEDABAD,Electricity bill
T11981,U128,04/26/2022,Expense,Entertainment,464.0,upi,Chennai,No Notes
T11887,U009,2023-04-15,Expense,Rent,48330.0,UPi,LUC,xyz123
T5579,U030,2023-06-06,Expense,Helth,8757.0,Bank Transfer,AHMEDABAD,asdfgh
T11783,U121,2022-07-01,Expense,Traval,5855.0,csh,kolkata,Doctor consultation
T12587,U133,10-02-2024,Expense,Saving,3444.0,CRD,ahmedabad,Monthly rent payment
T3025,U146,12/19/2022,Expense,Rent,14582.0,upi,DEL,Internet bill
T12272,U136,2023-04-15,Income,Salary,18733.0,Card,AHM,!!!
T5026,U009,07/16/2024,Expense,food,3702.0,Upi,Mumbai,No Notes
T13932,U147,2023-11-21,Expense,Educaton,6062.0,Bank_Transfer,lucknow,!!!
T7669,U082,2023-08-04,Expense,food,9155.0,Csh,MUMBAI,EMI payment
T1165,U017,2023-04-04,Expense,Utility,4949.0,Cash,jaipur,No Notes
T5963,U081,03/21/2022,Expense,Utility,5066.0,BankTransfer,LUC,No Notes
T10275,U119,2022-06-03,Expense,FOOD,6432.0,Card,CHENNAI,No Notes
T4226,U070,2021-04-23,Expense,Travel,1945.0,Bank Transfr,mumbai,No Notes
T12985,U022,2023-02-18,Expense,Entertainment,7288.0,Card,delhi,Medicine
T3001,U099,07/14/2024,Expense,Education,4942.0,UPI,Bangalore,Monthly rent payment
T7356,U059,2022-03-03,Expense,Foodd,1443.0,CARD,KOL,Shopping
T7058,U036,14-09-21,Income,Salary,66905.0,Card,MUM,test
T3582,U058,10/11/2023,Expense,Foods,1731.0,BankTransfer,pune,asdfgh
T12681,U061,24-07-2024,Expense,Entertainment,4462.0,Bank_Transfer,ahmedabad,Medicine
T3707,U107,20-02-21,Expense,health,4343.0,CARD,BANGALORE,Train ticket
T2950,U135,2021-11-04,Expense,Food,842.0,UPI,bangalore,Monthly rent payment
T3609,U095,22-07-23,Expense,Food,1969.0,csh,kolkata,Gym membership
T10866,U095,05-05-24,Expense,Food,2811.0,Csh,lucknow,Online course
T5999,U045,21-10-24,Expense,Rnt,1223.0,CRD,Hyderabad,Gym membership
T3159,U119,2023-01-25,Expense,Rentt,9301.0,cash,ahmedabad,Coffee
T5007,U080,02/28/2023,Income,Others,19382.0,Bank Transfer,AHMEDABAD,Doctor consultation
T0060,U038,2024-01-12,Expense,Food,2984.0,CRD,Unknown,Restaurant dinner
T11837,U126,2023-01-28,Expense,Fod,9399.0,Card,jaipur,ATM withdrawal
T1448,U110,2022-05-07,Expense,Fod,845.0,CRD,chennai,Gym membership
T8400,U082,07/10/2022,Expense,Utilities,8421.0,Bank_Transfer,AHMEDABAD,Uber ride
T5292,U034,2022-01-27,Expense,Others,7687.0,Cash,DELHI,No Notes
T0358,U097,10/23/2022,Expense,rent,8337.0,Upi,Chennai,No Notes
T12179,U042,2023-04-13,Expense,travel,5205.0,BankTransfer,Pune,Shopping
T2843,U097,02/18/2022,Expense,Utilities,4206.0,BankTransfer,Mumbai,xyz123
T9460,U014,08/30/2024,Expense,Foods,1690.0,Upi,Lucknow,No Notes
T7743,U090,05/24/2022,Income,,37280.0,upi,kolkata,Uber ride
T3030,U083,2024-01-21,Expense,Travel,744.0,bank transfer,CHENNAI,xyz123
T1421,U127,05-06-22,Expense,Foodd,773.0,Csh,Jaipur,Monthly rent payment
T11211,U068,24-12-23,Expense,Educaton,4103.0,BankTransfer,pune,Movie tickets
T11014,U107,01/06/2021,Expense,Entertain,3389.0,,ahmedabad,Electricity bill
T1121,U096,10/17/2023,Expense,SAVINGS,847.0,CARD,Unknown,ATM withdrawal
T11298,U086,11-11-2021,Expense,Rentt,49400.0,CARD,CHE,ATM withdrawal
T8808,U073,07/18/2023,Expense,TRAVEL,5271.0,card,Hyderabad,xyz123
T7009,U004,2022-04-05,Expense,Travel,4005.0,Csh,JAIPUR,Fixed deposit
T5062,U114,10-08-24,Expense,Educaton,9352.0,Bank Transfr,chennai,Doctor consultation
T4736,U113,04-10-21,Expense,Education,8679.0,csh,Mumbai,No Notes
T7426,U115,07/15/2023,Income,Freelance,61209.0,,Chennai,No Notes
T1835,U041,07/19/2023,Income,Salary,12429.0,card,Unknown,Online course
T1617,U010,05/24/2021,Expense,entertainment,2583.0,BankTransfer,Unknown,Doctor consultation
T13174,U064,2021-11-21,Expense,Entertainment,6829.0,card,Lucknow,Coffee
T11208,U006,11-06-21,Expense,travel,9647.0,upi,PUNE,Gym membership
T13156,U047,04/24/2022,Expense,Travl,7482.0,Card,Pune,Internet bill
T10465,U085,06/30/2022,Expense,Utlities,9698.0,Cash,hyderabad,Doctor consultation
T0273,U137,02/12/2022,Expense,Savings,8773.0,Csh,HYDERABAD,EMI payment
T7155,U076,2022-09-07,Expense,Foods,2236.0,Cash,CHE,No Notes
T1069,U103,2023-06-20,Expense,Utility,4119.0,Csh,PUN,Online course
T2552,U019,27-09-22,Income,Others,50800.0,UPi,KOL,Monthly rent payment
T12833,U059,16-09-23,Expense,Rnt,1790.0,bank transfer,MUM,Shopping
T9201,U019,19-09-2022,Expense,food,788.0,Csh,pune,Online course
T10730,U008,04/15/2024,Expense,rent,5717.0,Bank_Transfer,KOLKATA,Movie tickets
T3185,U132,2024-04-28,Expense,travel,2771.0,Upi,LUC,No Notes
T4506,U113,07/02/2021,Income,Bonus,222939.0,Bank Transfer,DELHI,Gym membership
T6940,U092,2021-04-22,Expense,Travl,3869.0,Cash,chennai,Coffee
T8627,U054,2024-12-22,Expense,,2837.0,bank transfer,Pune,No Notes
T10707,U150,2024-02-12,Income,Salary,76239.0,CRD,mumbai,Internet bill
T11015,U138,2021-02-08,Expense,FOOD,5375.0,Upi,BAN,Movie tickets
T6233,U026,01-12-21,Expense,Traval,4953.0,Upi,Mumbai,ATM withdrawal
T11312,U018,05-12-2022,Expense,utilities,4494.0,Bank Transfer,JAIPUR,No Notes
T5179,U050,27-03-21,Expense,Fod,619.0,CRD,bangalore,Lunch
T8773,U004,2023-09-24,Expense,Traval,5649.0,BankTransfer,jaipur,No Notes
T12753,U059,2023-06-23,Expense,Travl,845.0,Upi,ahmedabad,Restaurant dinner
T8713,U041,2024-01-12,Income,Salary,37665.0,UPI,bangalore,Lunch
T1091,U033,30-10-2022,Expense,HEALTH,740.0,bank transfer,BAN,Shopping
T11096,U064,2024-08-18,Income,Investment,77578.0,csh,bangalore,No Notes
T7666,U009,11/27/2024,Expense,Travl,7815.0,UPI,Unknown,No Notes
T3826,U111,27-03-2024,Expense,Foods,2158.0,card,DEL,test
T6281,U027,2024-07-08,Expense,Foodd,3765.0,Bank_Transfer,MUMBAI,Internet bill
T2649,U023,2022-12-27,Expense,Rnt,4039.0,Upi,kolkata,EMI payment
T3645,U085,10-07-23,Expense,Utilities,4218.0,card,BANGALORE,xyz123
T13724,U096,2022-08-28,Expense,rent,1009.0,UPi,KOL,asdfgh
T4315,U049,2022-04-16,Expense,Foodd,2220.0,Bank Transfer,MUMBAI,Train ticket
T4131,U032,07/02/2023,Expense,Food,1969.0,CARD,Jaipur,Movie tickets
T0599,U010,06/23/2022,Expense,RENT,3050.0,BankTransfer,pune,No Notes
T6679,U006,2022-07-29,Income,Freelance,50581.0,Upi,Unknown,Internet bill
T3446,U036,2022-11-19,Income,Salary,65464.0,UPi,Kolkata,Uber ride
T4680,U003,10-03-22,Expense,Food,3207.0,Bank_Transfer,DEL,Grocery shopping
T3972,U027,2022-05-01,Expense,education,8479.0,upi,Jaipur,Uber ride
