transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,lag_1,lag_2,lag_3,rolling_mean_3,user_transaction_count,target
T0271,U006,2024-01-07,Expense,Food,2415.0,Cash,Kolkata,Medicine,2024,1,7,6,8801.0,140.0,5789.0,4910.0,22,35496.0
T4311,U006,2024-01-08,Expense,Rent,35496.0,Bank_Transfer,Hyderabad,No Notes,2024,1,8,0,2415.0,8801.0,140.0,3785.3333333333335,23,32666.0
T5440,U006,2024-03-30,Expense,Rent,32666.0,Card,Delhi,Movie tickets,2024,3,30,5,35496.0,2415.0,8801.0,15570.666666666666,24,2965.0
T2481,U006,2024-04-03,Expense,Utilities,2965.0,Upi,Ahmedabad,Petrol,2024,4,3,2,32666.0,35496.0,2415.0,23525.666666666668,25,50616.0
T5215,U006,2024-05-03,Income,Others,50616.0,Card,Unknown,Medicine,2024,5,3,4,2965.0,32666.0,35496.0,23709.0,26,7495.0
T11102,U006,2024-05-12,Expense,Rent,7495.0,Card,Mumbai,Grocery shopping,2024,5,12,6,50616.0,2965.0,32666.0,28749.0,27,2104.0
T13447,U006,2024-05-14,Expense,Education,2104.0,Unknown,Pune,Gym membership,2024,5,14,1,7495.0,50616.0,2965.0,20358.666666666668,28,1531.0
T13177,U006,2024-05-27,Expense,Utilities,1531.0,Cash,Mumbai,...,2024,5,27,0,2104.0,7495.0,50616.0,20071.666666666668,29,7040.0
T13844,U006,2024-05-29,Expense,Travel,7040.0,Upi,Jaipur,Uber ride,2024,5,29,2,1531.0,2104.0,7495.0,3710.0,30,69207.0
T11785,U006,2024-07-05,Income,Salary,69207.0,Upi,Delhi,Coffee,2024,7,5,4,7040.0,1531.0,2104.0,3558.3333333333335,31,7394.0
T9887,U006,2024-07-16,Expense,Others,7394.0,Upi,Lucknow,Grocery shopping,2024,7,16,1,69207.0,7040.0,1531.0,25926.0,32,11115.0
T6595,U006,2024-08-03,Income,Freelance,11115.0,Bank_Transfer,Ahmedabad,Train ticket,2024,8,3,5,7394.0,69207.0,7040.0,27880.333333333332,33,3791.0
T2581,U006,2024-08-13,Expense,Others,3791.0,Upi,Pune,Restaurant dinner,2024,8,13,1,11115.0,7394.0,69207.0,29238.666666666668,34,1077.0
T2751,U006,2024-08-25,Expense,Food,1077.0,Bank_Transfer,Bangalore,Doctor consultation,2024,8,25,6,3791.0,11115.0,7394.0,7433.333333333333,35,4020.0
T0646,U006,2024-09-01,Expense,Rent,4020.0,Upi,Mumbai,Books,2024,9,1,6,1077.0,3791.0,11115.0,5327.666666666667,36,28847.0
T10856,U006,2024-09-23,Income,Salary,28847.0,Cash,Unknown,Gym membership,2024,9,23,0,4020.0,1077.0,3791.0,2962.6666666666665,37,6823.0
T11314,U006,2024-09-28,Expense,Health,6823.0,Cash,Delhi,Lunch,2024,9,28,5,28847.0,4020.0,1077.0,11314.666666666666,38,4369.0
T1788,U007,2021-07-21,Expense,Health,6696.0,Card,Kolkata,Grocery shopping,2021,7,21,2,6004.0,3219.0,6664.0,5295.666666666667,3,5005.0
T3121,U007,2021-08-16,Expense,Food,5005.0,Bank_Transfer,Bangalore,Internet bill,2021,8,16,0,6696.0,6004.0,3219.0,5306.333333333333,4,40706.0
T5310,U007,2021-10-01,Expense,Rent,40706.0,Card,Lucknow,Movie tickets,2021,10,1,4,5005.0,6696.0,6004.0,5901.666666666667,5,224.0
T13380,U007,2021-12-16,Expense,Travel,224.0,Upi,Unknown,Petrol,2021,12,16,3,40706.0,5005.0,6696.0,17469.0,6,2493.0
T8805,U007,2022-01-02,Expense,Utilities,2493.0,Upi,Chennai,EMI payment,2022,1,2,6,224.0,40706.0,5005.0,15311.666666666666,7,711.0
T9849,U007,2022-01-11,Expense,Utilities,711.0,Bank_Transfer,Unknown,Monthly rent payment,2022,1,11,1,2493.0,224.0,40706.0,14474.333333333334,8,54309.0
T4718,U007,2022-02-28,Income,Salary,54309.0,Card,Kolkata,Books,2022,2,28,0,711.0,2493.0,224.0,1142.6666666666667,9,1380.0
T3493,U007,2022-04-23,Expense,Entertainment,1380.0,Card,Kolkata,No Notes,2022,4,23,5,54309.0,711.0,2493.0,19171.0,10,32651.0
T0001,U007,2022-05-17,Expense,Rent,32651.0,Cash,Jaipur,!!!,2022,5,17,1,1380.0,54309.0,711.0,18800.0,11,7222.0
T5050,U007,2022-06-03,Expense,Education,7222.0,Cash,Mumbai,Movie tickets,2022,6,3,4,32651.0,1380.0,54309.0,29446.666666666668,12,4042.0
T8226,U007,2022-10-13,Expense,Travel,4042.0,Bank_Transfer,Unknown,Internet bill,2022,10,13,3,7222.0,32651.0,1380.0,13751.0,13,8832.0
T2878,U007,2022-11-04,Expense,Education,8832.0,Bank_Transfer,Hyderabad,Coffee,2022,11,4,4,4042.0,7222.0,32651.0,14638.333333333334,14,100.0
T11334,U007,2022-11-06,Expense,Rent,100.0,Cash,Kolkata,Doctor consultation,2022,11,6,6,8832.0,4042.0,7222.0,6698.666666666667,15,2788.0
T8579,U007,2022-11-20,Expense,Entertainment,2788.0,Bank_Transfer,Chennai,Coffee,2022,11,20,6,100.0,8832.0,4042.0,4324.666666666667,16,4873.0
T3073,U007,2022-12-01,Expense,Food,4873.0,Bank_Transfer,Bangalore,Lunch,2022,12,1,3,2788.0,100.0,8832.0,3906.6666666666665,17,9871.0
T12238,U007,2022-12-25,Expense,Entertainment,9871.0,Card,Delhi,No Notes,2022,12,25,6,4873.0,2788.0,100.0,2587.0,18,36864.0
T9402,U007,2023-05-31,Expense,Rent,36864.0,Card,Bangalore,...,2023,5,31,2,9871.0,4873.0,2788.0,5844.0,19,63888.0
T8356,U007,2023-06-08,Income,Others,63888.0,Cash,Unknown,Grocery shopping,2023,6,8,3,36864.0,9871.0,4873.0,17202.666666666668,20,63645.0
T5538,U007,2023-08-10,Income,Bonus,63645.0,Unknown,Kolkata,Movie tickets,2023,8,10,3,63888.0,36864.0,9871.0,36874.333333333336,21,31837.0
T2492,U007,2023-08-24,Expense,Rent,31837.0,Card,Jaipur,No Notes,2023,8,24,3,63645.0,63888.0,36864.0,54799.0,22,1491.0
T6156,U007,2023-09-07,Expense,Food,1491.0,Upi,Mumbai,Lunch,2023,9,7,3,31837.0,63645.0,63888.0,53123.333333333336,23,978324.0
T8903,U007,2023-09-24,Income,Investment,978324.0,Card,Pune,Grocery shopping,2023,9,24,6,1491.0,31837.0,63645.0,32324.333333333332,24,3307.0
T4440,U007,2024-01-22,Expense,Travel,3307.0,Card,Hyderabad,Movie tickets,2024,1,22,0,978324.0,1491.0,31837.0,337217.3333333333,25,2061.0
T9276,U007,2024-02-20,Expense,Travel,2061.0,Upi,Bangalore,Restaurant dinner,2024,2,20,1,3307.0,978324.0,1491.0,327707.3333333333,26,9916.0
T0631,U007,2024-05-31,Expense,Travel,9916.0,Card,Chennai,EMI payment,2024,5,31,4,2061.0,3307.0,978324.0,327897.3333333333,27,982.0
T12735,U007,2024-06-24,Expense,Utilities,982.0,Card,Delhi,xyz123,2024,6,24,0,9916.0,2061.0,3307.0,5094.666666666667,28,4861.0
T2021,U007,2024-08-20,Expense,Food,4861.0,Cash,Jaipur,Coffee,2024,8,20,1,982.0,9916.0,2061.0,4319.666666666667,29,59046.0
T6471,U007,2024-09-16,Income,Others,59046.0,Bank_Transfer,Bangalore,Internet bill,2024,9,16,0,4861.0,982.0,9916.0,5253.0,30,3826.0
T2974,U007,2024-10-02,Expense,Food,3826.0,Cash,Jaipur,xyz123,2024,10,2,2,59046.0,4861.0,982.0,21629.666666666668,31,4973.0
T2516,U007,2024-10-19,Expense,Travel,4973.0,Card,Delhi,No Notes,2024,10,19,5,3826.0,59046.0,4861.0,22577.666666666668,32,1709.0
T4731,U007,2024-12-17,Expense,Travel,1709.0,Upi,Hyderabad,No Notes,2024,12,17,1,4973.0,3826.0,59046.0,22615.0,33,208860.0
T1838,U008,2022-02-07,Income,Salary,47094.0,Cash,Kolkata,Restaurant dinner,2022,2,7,0,1222.0,8813.0,4013.0,4682.666666666667,3,26749.0
T10149,U008,2022-04-17,Income,Bonus,26749.0,Upi,Mumbai,Medicine,2022,4,17,6,47094.0,1222.0,8813.0,19043.0,4,74525.0
T13279,U008,2022-05-20,Income,Others,74525.0,Card,Jaipur,Movie tickets,2022,5,20,4,26749.0,47094.0,1222.0,25021.666666666668,5,59047.0
T12365,U008,2022-08-22,Income,Salary,59047.0,Card,Mumbai,...,2022,8,22,0,74525.0,26749.0,47094.0,49456.0,6,1060.0
T5134,U008,2022-09-05,Expense,Food,1060.0,Cash,Kolkata,xyz123,2022,9,5,0,59047.0,74525.0,26749.0,53440.333333333336,7,4320.0
T10140,U008,2022-10-08,Expense,Travel,4320.0,Card,Ahmedabad,No Notes,2022,10,8,5,1060.0,59047.0,74525.0,44877.333333333336,8,49835.0
T13100,U008,2022-11-27,Income,Bonus,49835.0,Card,Jaipur,Internet bill,2022,11,27,6,4320.0,1060.0,59047.0,21475.666666666668,9,5138.0
T5969,U008,2023-02-26,Expense,Education,5138.0,Upi,Delhi,No Notes,2023,2,26,6,49835.0,4320.0,1060.0,18405.0,10,36978.0
T10766,U008,2023-03-01,Expense,Rent,36978.0,Cash,Pune,EMI payment,2023,3,1,2,5138.0,49835.0,4320.0,19764.333333333332,11,3989.0
T13226,U008,2023-03-11,Expense,Others,3989.0,Card,Mumbai,No Notes,2023,3,11,5,36978.0,5138.0,49835.0,30650.333333333332,12,8630.0
T4395,U008,2023-04-07,Expense,Travel,8630.0,Bank_Transfer,Pune,Lunch,2023,4,7,4,3989.0,36978.0,5138.0,15368.333333333334,13,55241.0
T5122,U008,2023-04-11,Income,Investment,55241.0,Card,Ahmedabad,Monthly rent payment,2023,4,11,1,8630.0,3989.0,36978.0,16532.333333333332,14,12856.0
T8972,U008,2023-04-27,Income,Freelance,12856.0,Upi,Kolkata,ATM withdrawal,2023,4,27,3,55241.0,8630.0,3989.0,22620.0,15,23603.0
T5816,U008,2023-06-27,Expense,Rent,23603.0,Card,Ahmedabad,ATM withdrawal,2023,6,27,1,12856.0,55241.0,8630.0,25575.666666666668,16,8876.0
T0756,U008,2023-06-30,Expense,Entertainment,8876.0,Bank_Transfer,Kolkata,Petrol,2023,6,30,4,23603.0,12856.0,55241.0,30566.666666666668,17,6978.0
T13816,U008,2023-07-19,Expense,Entertainment,6978.0,Unknown,Hyderabad,Movie tickets,2023,7,19,2,8876.0,23603.0,12856.0,15111.666666666666,18,6281.0
T13878,U008,2023-08-05,Expense,Others,6281.0,Card,Bangalore,No Notes,2023,8,5,5,6978.0,8876.0,23603.0,13152.333333333334,19,15177.0
T1954,U008,2023-10-02,Expense,Rent,15177.0,Bank_Transfer,Delhi,No Notes,2023,10,2,0,6281.0,6978.0,8876.0,7378.333333333333,20,2264.0
T7351,U008,2023-11-28,Expense,Entertainment,2264.0,Bank_Transfer,Pune,Lunch,2023,11,28,1,15177.0,6281.0,6978.0,9478.666666666666,21,2814.0
T13318,U008,2024-02-11,Expense,Food,2814.0,Cash,Bangalore,Train ticket,2024,2,11,6,2264.0,15177.0,6281.0,7907.333333333333,22,25841.0
T4238,U008,2024-03-01,Income,Salary,25841.0,Cash,Delhi,asdfgh,2024,3,1,4,2814.0,2264.0,15177.0,6751.666666666667,23,7929.0
T1490,U008,2024-03-08,Expense,Food,7929.0,Bank_Transfer,Kolkata,Shopping,2024,3,8,4,25841.0,2814.0,2264.0,10306.333333333334,24,10183.0
T9556,U008,2024-06-27,Income,Freelance,10183.0,Unknown,Delhi,No Notes,2024,6,27,3,7929.0,25841.0,2814.0,12194.666666666666,25,2092.0
T7301,U008,2024-06-30,Expense,Travel,2092.0,Bank_Transfer,Bangalore,xyz123,2024,6,30,6,10183.0,7929.0,25841.0,14651.0,26,9264.0
T6636,U008,2024-09-27,Expense,Education,9264.0,Cash,Unknown,xyz123,2024,9,27,4,2092.0,10183.0,7929.0,6734.666666666667,27,7966.0
T6150,U008,2024-10-03,Expense,Travel,7966.0,Card,Chennai,Movie tickets,2024,10,3,3,9264.0,2092.0,10183.0,7179.666666666667,28,1720.0
T5612,U009,2021-06-09,Expense,Rent,40318.0,Upi,Lucknow,Internet bill,2021,6,9,2,5934.0,5519.0,4085.0,5179.333333333333,3,3209.0
T11250,U009,2021-07-11,Expense,Utilities,3209.0,Upi,Ahmedabad,Monthly rent payment,2021,7,11,6,40318.0,5934.0,5519.0,17257.0,4,6831.0
T3818,U009,2021-08-24,Expense,Travel,6831.0,Upi,Hyderabad,Monthly rent payment,2021,8,24,1,3209.0,40318.0,5934.0,16487.0,5,8444.0
T1084,U009,2021-12-18,Expense,Rent,8444.0,Card,Kolkata,No Notes,2021,12,18,5,6831.0,3209.0,40318.0,16786.0,6,60202.0
T4447,U009,2022-03-23,Income,Investment,60202.0,Upi,Bangalore,ATM withdrawal,2022,3,23,2,8444.0,6831.0,3209.0,6161.333333333333,7,1745.0
T11266,U009,2022-03-30,Expense,Travel,1745.0,Cash,Lucknow,asdfgh,2022,3,30,2,60202.0,8444.0,6831.0,25159.0,8,40813.0
T11278,U009,2022-07-19,Expense,Rent,40813.0,Upi,Delhi,Books,2022,7,19,1,1745.0,60202.0,8444.0,23463.666666666668,9,6325.0
T5269,U009,2022-08-17,Expense,Utilities,6325.0,Bank_Transfer,Ahmedabad,No Notes,2022,8,17,2,40813.0,1745.0,60202.0,34253.333333333336,10,597.0
T0744,U009,2022-09-11,Expense,Others,597.0,Cash,Ahmedabad,Lunch,2022,9,11,6,6325.0,40813.0,1745.0,16294.333333333334,11,5237.0
T4958,U009,2022-09-24,Expense,Health,5237.0,Cash,Kolkata,EMI payment,2022,9,24,5,597.0,6325.0,40813.0,15911.666666666666,12,1193.0
T3474,U009,2022-09-27,Expense,Food,1193.0,Card,Kolkata,No Notes,2022,9,27,1,5237.0,597.0,6325.0,4053.0,13,1687.0
T10726,U009,2022-10-01,Expense,Food,1687.0,Bank_Transfer,Kolkata,Movie tickets,2022,10,1,5,1193.0,5237.0,597.0,2342.3333333333335,14,22632.0
T8453,U009,2022-12-29,Income,Others,22632.0,Card,Delhi,Internet bill,2022,12,29,3,1687.0,1193.0,5237.0,2705.6666666666665,15,3838.0
T1532,U009,2023-01-19,Expense,Food,3838.0,Bank_Transfer,Pune,Medicine,2023,1,19,3,22632.0,1687.0,1193.0,8504.0,16,4039.0
T12168,U009,2023-01-30,Expense,Rent,4039.0,Card,Jaipur,Coffee,2023,1,30,0,3838.0,22632.0,1687.0,9385.666666666666,17,8382.0
T2041,U009,2023-02-15,Expense,Savings,8382.0,Upi,Lucknow,Internet bill,2023,2,15,2,4039.0,3838.0,22632.0,10169.666666666666,18,48330.0
T11887,U009,2023-04-15,Expense,Rent,48330.0,Upi,Lucknow,xyz123,2023,4,15,5,8382.0,4039.0,3838.0,5419.666666666667,19,2800.0
T9848,U009,2023-04-25,Expense,Food,2800.0,Upi,Lucknow,Electricity bill,2023,4,25,1,48330.0,8382.0,4039.0,20250.333333333332,20,7768.0
T7086,U009,2023-04-28,Expense,Utilities,7768.0,Card,Bangalore,Grocery shopping,2023,4,28,4,2800.0,48330.0,8382.0,19837.333333333332,21,6358.0
T6632,U009,2023-05-10,Expense,Rent,6358.0,Card,Bangalore,Uber ride,2023,5,10,2,7768.0,2800.0,48330.0,19632.666666666668,22,67808.0
T5349,U009,2023-06-05,Income,Salary,67808.0,Cash,Ahmedabad,Medicine,2023,6,5,0,6358.0,7768.0,2800.0,5642.0,23,145.0
T13150,U009,2023-06-09,Expense,Rent,145.0,Bank_Transfer,Pune,Books,2023,6,9,4,67808.0,6358.0,7768.0,27311.333333333332,24,35465.0
T9227,U009,2023-06-27,Income,Salary,35465.0,Cash,Lucknow,misc,2023,6,27,1,145.0,67808.0,6358.0,24770.333333333332,25,1751.0
T7462,U009,2023-07-02,Expense,Food,1751.0,Cash,Bangalore,Monthly rent payment,2023,7,2,6,35465.0,145.0,67808.0,34472.666666666664,26,13682.0
T7120,U009,2023-07-03,Expense,Rent,13682.0,Cash,Delhi,Fixed deposit,2023,7,3,0,1751.0,35465.0,145.0,12453.666666666666,27,41429.0
T13058,U009,2023-09-30,Income,Others,41429.0,Card,Kolkata,Fixed deposit,2023,9,30,5,13682.0,1751.0,35465.0,16966.0,28,7602.0
T3757,U009,2023-10-01,Expense,Rent,7602.0,Bank_Transfer,Delhi,Gym membership,2023,10,1,6,41429.0,13682.0,1751.0,18954.0,29,3790.0
T5576,U009,2023-12-07,Expense,Travel,3790.0,Upi,Lucknow,Fixed deposit,2023,12,7,3,7602.0,41429.0,13682.0,20904.333333333332,30,7945.0
T1711,U009,2023-12-09,Expense,Rent,7945.0,Upi,Chennai,!!!,2023,12,9,5,3790.0,7602.0,41429.0,17607.0,31,5425.0
T4435,U009,2024-01-31,Expense,Education,5425.0,Bank_Transfer,Kolkata,Books,2024,1,31,2,7945.0,3790.0,7602.0,6445.666666666667,32,3700.0
T13508,U009,2024-04-06,Expense,Rent,3700.0,Bank_Transfer,Mumbai,No Notes,2024,4,6,5,5425.0,7945.0,3790.0,5720.0,33,2721.0
T7323,U009,2024-05-13,Expense,Health,2721.0,Upi,Bangalore,EMI payment,2024,5,13,0,3700.0,5425.0,7945.0,5690.0,34,1680.0
T3887,U009,2024-06-30,Expense,Travel,1680.0,Unknown,Ahmedabad,Monthly rent payment,2024,6,30,6,2721.0,3700.0,5425.0,3948.6666666666665,35,1846.0
T0801,U009,2024-07-30,Expense,Rent,1846.0,Card,Bangalore,Lunch,2024,7,30,1,1680.0,2721.0,3700.0,2700.3333333333335,36,6031.0
T8775,U009,2024-08-16,Expense,Food,6031.0,Cash,Pune,Fixed deposit,2024,8,16,4,1846.0,1680.0,2721.0,2082.3333333333335,37,5534.0
T11420,U009,2024-11-11,Expense,Rent,5534.0,Upi,Kolkata,No Notes,2024,11,11,0,6031.0,1846.0,1680.0,3185.6666666666665,38,2166.0
T7419,U009,2024-11-24,Expense,Food,2166.0,Upi,Kolkata,misc,2024,11,24,6,5534.0,6031.0,1846.0,4470.333333333333,39,7801.0
T0914,U009,2024-11-28,Expense,Rent,7801.0,Cash,Kolkata,Uber ride,2024,11,28,3,2166.0,5534.0,6031.0,4577.0,40,7937.0
T11255,U009,2024-12-30,Expense,Utilities,7937.0,Card,Pune,Books,2024,12,30,0,7801.0,2166.0,5534.0,5167.0,41,8056.0
T4651,U010,2021-08-14,Expense,Education,5002.0,Upi,Delhi,Fixed deposit,2021,8,14,5,2758.0,63910.0,27805.0,31491.0,3,48888.0
T11699,U010,2021-08-18,Income,Freelance,48888.0,Cash,Ahmedabad,!!!,2021,8,18,2,5002.0,2758.0,63910.0,23890.0,4,5811.0
T0456,U010,2021-09-12,Expense,Education,5811.0,Cash,Chennai,Internet bill,2021,9,12,6,48888.0,5002.0,2758.0,18882.666666666668,5,329642.0
T12689,U010,2021-09-29,Income,Freelance,329642.0,Upi,Kolkata,EMI payment,2021,9,29,2,5811.0,48888.0,5002.0,19900.333333333332,6,48000.0
T12155,U010,2022-04-22,Income,Bonus,48000.0,Cash,Jaipur,EMI payment,2022,4,22,4,329642.0,5811.0,48888.0,128113.66666666667,7,4960.0
T13985,U010,2022-07-12,Expense,Food,4960.0,Bank_Transfer,Ahmedabad,Movie tickets,2022,7,12,1,48000.0,329642.0,5811.0,127817.66666666667,8,791.0
T0363,U010,2022-07-13,Expense,Savings,791.0,Unknown,Delhi,No Notes,2022,7,13,2,4960.0,48000.0,329642.0,127534.0,9,8250.0
T10068,U010,2022-08-28,Expense,Education,8250.0,Bank_Transfer,Chennai,asdfgh,2022,8,28,6,791.0,4960.0,48000.0,17917.0,10,6772.0
T1416,U010,2022-09-22,Expense,Utilities,6772.0,Upi,Pune,Internet bill,2022,9,22,3,8250.0,791.0,4960.0,4667.0,11,5470.0
T0872,U010,2023-01-16,Expense,Food,5470.0,Card,Jaipur,Movie tickets,2023,1,16,0,6772.0,8250.0,791.0,5271.0,12,8132.0
T3883,U010,2023-01-26,Expense,Utilities,8132.0,Upi,Bangalore,Grocery shopping,2023,1,26,3,5470.0,6772.0,8250.0,6830.666666666667,13,365282.0
T6523,U010,2023-05-12,Income,Bonus,365282.0,Bank_Transfer,Ahmedabad,EMI payment,2023,5,12,4,8132.0,5470.0,6772.0,6791.333333333333,14,6607.0
T9495,U010,2023-06-02,Expense,Others,6607.0,Upi,Delhi,test,2023,6,2,4,365282.0,8132.0,5470.0,126294.66666666667,15,324.0
T12800,U010,2023-06-04,Expense,Food,324.0,Card,Jaipur,Train ticket,2023,6,4,6,6607.0,365282.0,8132.0,126673.66666666667,16,35688.0
T0864,U010,2023-06-23,Income,Bonus,35688.0,Card,Ahmedabad,Lunch,2023,6,23,4,324.0,6607.0,365282.0,124071.0,17,48313.0
T11107,U010,2023-07-01,Expense,Rent,48313.0,Upi,Mumbai,Shopping,2023,7,1,5,35688.0,324.0,6607.0,14206.333333333334,18,1996.0
T11206,U010,2023-08-07,Expense,Rent,1996.0,Upi,Mumbai,Medicine,2023,8,7,0,48313.0,35688.0,324.0,28108.333333333332,19,6882.0
T0288,U010,2023-09-14,Expense,Entertainment,6882.0,Upi,Hyderabad,No Notes,2023,9,14,3,1996.0,48313.0,35688.0,28665.666666666668,20,4836.0
T2635,U010,2023-09-27,Expense,Travel,4836.0,Cash,Chennai,Petrol,2023,9,27,2,6882.0,1996.0,48313.0,19063.666666666668,21,555.0
T11347,U010,2023-10-30,Expense,Food,555.0,Bank_Transfer,Bangalore,Monthly rent payment,2023,10,30,0,4836.0,6882.0,1996.0,4571.333333333333,22,24749.0
T11807,U010,2023-11-18,Expense,Rent,24749.0,Bank_Transfer,Chennai,No Notes,2023,11,18,5,555.0,4836.0,6882.0,4091.0,23,1426.0
T7064,U010,2024-01-03,Expense,Utilities,1426.0,Card,Jaipur,Restaurant dinner,2024,1,3,2,24749.0,555.0,4836.0,10046.666666666666,24,2704.0
T5970,U010,2024-04-23,Expense,Food,2704.0,Cash,Delhi,EMI payment,2024,4,23,1,1426.0,24749.0,555.0,8910.0,25,8293.0
T11212,U010,2024-05-12,Expense,Food,8293.0,Bank_Transfer,Delhi,Coffee,2024,5,12,6,2704.0,1426.0,24749.0,9626.333333333334,26,4380.0
T1919,U010,2024-06-20,Expense,Rent,4380.0,Upi,Kolkata,Fixed deposit,2024,6,20,3,8293.0,2704.0,1426.0,4141.0,27,49647.0
T11519,U010,2024-06-26,Expense,Rent,49647.0,Cash,Pune,No Notes,2024,6,26,2,4380.0,8293.0,2704.0,5125.666666666667,28,1566.0
T4471,U010,2024-07-15,Expense,Rent,1566.0,Card,Unknown,Books,2024,7,15,0,49647.0,4380.0,8293.0,20773.333333333332,29,211.0
T0192,U010,2024-08-04,Expense,Food,211.0,Cash,Bangalore,Books,2024,8,4,6,1566.0,49647.0,4380.0,18531.0,30,57012.0
T3249,U010,2024-08-23,Income,Others,57012.0,Bank_Transfer,Kolkata,Movie tickets,2024,8,23,4,211.0,1566.0,49647.0,17141.333333333332,31,11027.0
T3979,U010,2024-09-01,Income,Freelance,11027.0,Bank_Transfer,Lucknow,Uber ride,2024,9,1,6,57012.0,211.0,1566.0,19596.333333333332,32,540.0
T1613,U010,2024-09-13,Expense,Food,540.0,Upi,Chennai,Shopping,2024,9,13,4,11027.0,57012.0,211.0,22750.0,33,8272.0
T3939,U011,2021-02-24,Expense,Entertainment,4995.0,Upi,Mumbai,No Notes,2021,2,24,2,995.0,6658.0,59567.0,22406.666666666668,3,7316.0
T8883,U011,2021-03-18,Expense,Health,7316.0,Card,Ahmedabad,Gym membership,2021,3,18,3,4995.0,995.0,6658.0,4216.0,4,9386.0
T7448,U011,2021-04-19,Expense,Rent,9386.0,Cash,Hyderabad,Restaurant dinner,2021,4,19,0,7316.0,4995.0,995.0,4435.333333333333,5,4890.0
T8564,U011,2021-04-19,Expense,Utilities,4890.0,Cash,Kolkata,No Notes,2021,4,19,0,9386.0,7316.0,4995.0,7232.333333333333,6,7037.0
T6248,U011,2021-05-26,Expense,Rent,7037.0,Unknown,Pune,Gym membership,2021,5,26,2,4890.0,9386.0,7316.0,7197.333333333333,7,8223.0
T12186,U011,2021-08-26,Expense,Education,8223.0,Bank_Transfer,Lucknow,Restaurant dinner,2021,8,26,3,7037.0,4890.0,9386.0,7104.333333333333,8,1397.0
T8806,U011,2021-11-13,Expense,Food,1397.0,Cash,Hyderabad,Books,2021,11,13,5,8223.0,7037.0,4890.0,6716.666666666667,9,13042.0
T12823,U011,2022-01-26,Income,Salary,13042.0,Unknown,Kolkata,!!!,2022,1,26,2,1397.0,8223.0,7037.0,5552.333333333333,10,9207.0
T12126,U011,2022-02-09,Expense,Rent,9207.0,Upi,Mumbai,Doctor consultation,2022,2,9,2,13042.0,1397.0,8223.0,7554.0,11,1844.0
T5806,U011,2022-03-22,Expense,Food,1844.0,Cash,Jaipur,ATM withdrawal,2022,3,22,1,9207.0,13042.0,1397.0,7882.0,12,59348.0
T10815,U011,2022-04-18,Income,Bonus,59348.0,Bank_Transfer,Jaipur,Movie tickets,2022,4,18,0,1844.0,9207.0,13042.0,8031.0,13,1587.0
T11093,U011,2022-05-02,Expense,Utilities,1587.0,Card,Ahmedabad,No Notes,2022,5,2,0,59348.0,1844.0,9207.0,23466.333333333332,14,3566.0
T13252,U011,2022-06-04,Expense,Food,3566.0,Upi,Bangalore,Monthly rent payment,2022,6,4,5,1587.0,59348.0,1844.0,20926.333333333332,15,12344.0
T3965,U011,2022-09-30,Income,Freelance,12344.0,Card,Jaipur,No Notes,2022,9,30,4,3566.0,1587.0,59348.0,21500.333333333332,16,5720.0
T12480,U011,2022-10-07,Expense,Rent,5720.0,Card,Unknown,test,2022,10,7,4,12344.0,3566.0,1587.0,5832.333333333333,17,8149.0
T5367,U011,2022-10-28,Expense,Education,8149.0,Unknown,Delhi,...,2022,10,28,4,5720.0,12344.0,3566.0,7210.0,18,9416.0
T3361,U011,2022-11-04,Expense,Utilities,9416.0,Upi,Delhi,Doctor consultation,2022,11,4,4,8149.0,5720.0,12344.0,8737.666666666666,19,79544.0
T10074,U011,2022-11-16,Income,Salary,79544.0,Cash,Jaipur,Online course,2022,11,16,2,9416.0,8149.0,5720.0,7761.666666666667,20,6313.0
T2662,U011,2022-12-21,Expense,Utilities,6313.0,Upi,Pune,Gym membership,2022,12,21,2,79544.0,9416.0,8149.0,32369.666666666668,21,67211.0
T13524,U011,2023-01-17,Income,Salary,67211.0,Bank_Transfer,Mumbai,Electricity bill,2023,1,17,1,6313.0,79544.0,9416.0,31757.666666666668,22,293.0
T8614,U011,2023-04-09,Expense,Utilities,293.0,Cash,Chennai,Uber ride,2023,4,9,6,67211.0,6313.0,79544.0,51022.666666666664,23,9289.0
T13158,U011,2023-05-15,Expense,Entertainment,9289.0,Upi,Kolkata,Restaurant dinner,2023,5,15,0,293.0,67211.0,6313.0,24605.666666666668,24,6907.0
T0055,U011,2023-06-22,Expense,Rent,6907.0,Upi,Kolkata,No Notes,2023,6,22,3,9289.0,293.0,67211.0,25597.666666666668,25,9767.0
T1790,U011,2023-08-29,Expense,Travel,9767.0,Bank_Transfer,Kolkata,Electricity bill,2023,8,29,1,6907.0,9289.0,293.0,5496.333333333333,26,4311.0
T2628,U011,2023-10-07,Expense,Food,4311.0,Upi,Hyderabad,No Notes,2023,10,7,5,9767.0,6907.0,9289.0,8654.333333333334,27,11610.0
T7881,U011,2023-10-26,Income,Salary,11610.0,Card,Hyderabad,Lunch,2023,10,26,3,4311.0,9767.0,6907.0,6995.0,28,1199.0
T13804,U011,2023-11-18,Expense,Food,1199.0,Upi,Bangalore,Internet bill,2023,11,18,5,11610.0,4311.0,9767.0,8562.666666666666,29,5284.0
