amount,lag_1,lag_2,lag_3,rolling_mean_3,year,month,day,weekday,user_transaction_count
4457.0,1675.0,1130.0,3512.0,2105.6666666666665,2023,5,28,6,17
3525.0,4457.0,1675.0,1130.0,2420.6666666666665,2023,6,29,3,18
4750.0,3525.0,4457.0,1675.0,3219.0,2023,7,1,5,19
44154.0,4750.0,3525.0,4457.0,4244.0,2023,7,26,2,20
4073.0,44154.0,4750.0,3525.0,17476.333333333332,2023,8,15,1,21
8794.0,4073.0,44154.0,4750.0,17659.0,2023,8,24,3,22
846.0,8794.0,4073.0,44154.0,19007.0,2023,10,23,0,23
3227.0,846.0,8794.0,4073.0,4571.0,2024,4,19,4,24
45070.0,3227.0,846.0,8794.0,4289.0,2024,5,13,0,25
1363.0,45070.0,3227.0,846.0,16381.0,2024,6,10,0,26
779.0,1363.0,45070.0,3227.0,16553.333333333332,2024,10,25,4,27
4640.0,779.0,1363.0,45070.0,15737.333333333334,2024,11,7,3,28
9422.0,23907.0,2819.0,61820.0,29515.333333333332,2021,5,17,0,3
3959.0,9422.0,23907.0,2819.0,12049.333333333334,2021,8,29,6,4
2966.0,3959.0,9422.0,23907.0,12429.333333333334,2021,9,15,2,5
2310.0,2966.0,3959.0,9422.0,5449.0,2021,10,26,1,6
79300.0,2310.0,2966.0,3959.0,3078.3333333333335,2021,11,30,1,7
17011.0,79300.0,2310.0,2966.0,28192.0,2021,12,19,6,8
71333.0,17011.0,79300.0,2310.0,32873.666666666664,2022,1,11,1,9
2845.0,71333.0,17011.0,79300.0,55881.333333333336,2022,3,29,1,10
9199.0,2845.0,71333.0,17011.0,30396.333333333332,2022,5,3,1,11
8242.0,9199.0,2845.0,71333.0,27792.333333333332,2022,7,19,1,12
29767.0,8242.0,9199.0,2845.0,6762.0,2022,9,3,5,13
2440.0,29767.0,8242.0,9199.0,15736.0,2022,9,22,3,14
9497.0,2440.0,29767.0,8242.0,13483.0,2022,12,24,5,15
5020.0,9497.0,2440.0,29767.0,13901.333333333334,2023,1,12,3,16
7626.0,5020.0,9497.0,2440.0,5652.333333333333,2023,3,29,2,17
6271.0,7626.0,5020.0,9497.0,7381.0,2023,5,3,2,18
4489.0,6271.0,7626.0,5020.0,6305.666666666667,2023,7,1,5,19
2695.0,4489.0,6271.0,7626.0,6128.666666666667,2023,7,30,6,20
7329.0,2695.0,4489.0,6271.0,4485.0,2023,9,9,5,21
367.0,7329.0,2695.0,4489.0,4837.666666666667,2023,10,25,2,22
4324.0,367.0,7329.0,2695.0,3463.6666666666665,2023,11,18,5,23
6798.0,4324.0,367.0,7329.0,4006.6666666666665,2024,2,20,1,24
4447.0,6798.0,4324.0,367.0,3829.6666666666665,2024,3,1,4,25
341.0,4447.0,6798.0,4324.0,5189.666666666667,2024,3,1,4,26
1295.0,341.0,4447.0,6798.0,3862.0,2024,3,10,6,27
312.0,1295.0,341.0,4447.0,2027.6666666666667,2024,4,19,4,28
778.0,312.0,1295.0,341.0,649.3333333333334,2024,4,19,4,29
7038.0,778.0,312.0,1295.0,795.0,2024,4,20,5,30
4210.0,7038.0,778.0,312.0,2709.3333333333335,2024,5,29,2,31
4136.0,4210.0,7038.0,778.0,4008.6666666666665,2024,6,10,0,32
2771.0,4136.0,4210.0,7038.0,5128.0,2024,8,10,5,33
4778.0,2771.0,4136.0,4210.0,3705.6666666666665,2024,10,8,1,34
7661.0,4778.0,2771.0,4136.0,3895.0,2024,12,12,3,35
6328.0,581.0,1226.0,409.0,738.6666666666666,2021,7,6,1,3
6356.0,6328.0,581.0,1226.0,2711.6666666666665,2021,8,9,0,4
3768.0,6356.0,6328.0,581.0,4421.666666666667,2021,12,27,0,5
45085.0,3768.0,6356.0,6328.0,5484.0,2022,1,6,3,6
3625.0,45085.0,3768.0,6356.0,18403.0,2022,1,20,3,7
4213.0,3625.0,45085.0,3768.0,17492.666666666668,2022,2,9,2,8
2459.0,4213.0,3625.0,45085.0,17641.0,2022,2,21,0,9
3176.0,2459.0,4213.0,3625.0,3432.3333333333335,2022,3,14,0,10
2828.0,3176.0,2459.0,4213.0,3282.6666666666665,2022,3,25,4,11
14080.0,2828.0,3176.0,2459.0,2821.0,2022,4,21,3,12
314.0,14080.0,2828.0,3176.0,6694.666666666667,2022,6,23,3,13
142875.0,314.0,14080.0,2828.0,5740.666666666667,2022,7,6,2,14
28374.0,142875.0,314.0,14080.0,52423.0,2022,10,3,0,15
1845.0,28374.0,142875.0,314.0,57187.666666666664,2022,10,6,3,16
9262.0,1845.0,28374.0,142875.0,57698.0,2022,11,9,2,17
8863.0,9262.0,1845.0,28374.0,13160.333333333334,2023,1,1,6,18
35978.0,8863.0,9262.0,1845.0,6656.666666666667,2023,1,31,1,19
5219.0,35978.0,8863.0,9262.0,18034.333333333332,2023,3,14,1,20
47132.0,5219.0,35978.0,8863.0,16686.666666666668,2023,4,16,6,21
3714.0,47132.0,5219.0,35978.0,29443.0,2023,5,5,4,22
8956.0,3714.0,47132.0,5219.0,18688.333333333332,2023,6,6,1,23
8035.0,8956.0,3714.0,47132.0,19934.0,2023,8,18,4,24
6574.0,8035.0,8956.0,3714.0,6901.666666666667,2023,9,10,6,25
36134.0,6574.0,8035.0,8956.0,7855.0,2023,9,22,4,26
5157.0,36134.0,6574.0,8035.0,16914.333333333332,2023,10,1,6,27
6619.0,5157.0,36134.0,6574.0,15955.0,2023,10,12,3,28
4292.0,6619.0,5157.0,36134.0,15970.0,2023,10,28,5,29
4278.0,4292.0,6619.0,5157.0,5356.0,2024,1,3,2,30
5072.0,4278.0,4292.0,6619.0,5063.0,2024,1,21,6,31
8100.0,5072.0,4278.0,4292.0,4547.333333333333,2024,4,30,1,32
9348.0,8100.0,5072.0,4278.0,5816.666666666667,2024,10,4,4,33
2453.0,9348.0,8100.0,5072.0,7506.666666666667,2024,10,8,1,34
45422.0,2453.0,9348.0,8100.0,6633.666666666667,2024,10,12,5,35
707.0,45422.0,2453.0,9348.0,19074.333333333332,2024,11,12,1,36
16678.0,707.0,45422.0,2453.0,16194.0,2024,11,22,4,37
3643.0,3409.0,55263.0,1849.0,20173.666666666668,2021,8,28,5,3
4828.0,3643.0,3409.0,55263.0,20771.666666666668,2021,9,16,3,4
7185.0,4828.0,3643.0,3409.0,3960.0,2021,10,14,3,5
1536.0,7185.0,4828.0,3643.0,5218.666666666667,2021,11,4,3,6
42608.0,1536.0,7185.0,4828.0,4516.333333333333,2021,12,9,3,7
6311.0,42608.0,1536.0,7185.0,17109.666666666668,2022,1,18,1,8
6296.0,6311.0,42608.0,1536.0,16818.333333333332,2022,1,22,5,9
6926.0,6296.0,6311.0,42608.0,18405.0,2022,2,20,6,10
2269.0,6926.0,6296.0,6311.0,6511.0,2022,4,10,6,11
6001.0,2269.0,6926.0,6296.0,5163.666666666667,2022,4,16,5,12
1506.0,6001.0,2269.0,6926.0,5065.333333333333,2022,6,22,2,13
3802.0,1506.0,6001.0,2269.0,3258.6666666666665,2022,7,2,5,14
60720.0,3802.0,1506.0,6001.0,3769.6666666666665,2022,9,1,3,15
12479.0,60720.0,3802.0,1506.0,22009.333333333332,2023,5,9,1,16
2301.0,12479.0,60720.0,3802.0,25667.0,2023,7,30,6,17
2997.0,2301.0,12479.0,60720.0,25166.666666666668,2023,8,7,0,18
1211.0,2997.0,2301.0,12479.0,5925.666666666667,2023,8,19,5,19
43520.0,1211.0,2997.0,2301.0,2169.6666666666665,2023,11,7,1,20
4299.0,43520.0,1211.0,2997.0,15909.333333333334,2023,12,24,6,21
9428.0,4299.0,43520.0,1211.0,16343.333333333334,2023,12,27,2,22
22772.0,9428.0,4299.0,43520.0,19082.333333333332,2024,1,2,1,23
7251.0,22772.0,9428.0,4299.0,12166.333333333334,2024,2,7,2,24
5052.0,7251.0,22772.0,9428.0,13150.333333333334,2024,3,15,4,25
176.0,5052.0,7251.0,22772.0,11691.666666666666,2024,3,21,3,26
5990.0,176.0,5052.0,7251.0,4159.666666666667,2024,4,19,4,27
5302.0,5990.0,176.0,5052.0,3739.3333333333335,2024,5,4,5,28
1971.0,5302.0,5990.0,176.0,3822.6666666666665,2024,5,12,6,29
6219.0,1971.0,5302.0,5990.0,4421.0,2024,5,21,1,30
6226.0,6219.0,1971.0,5302.0,4497.333333333333,2024,5,22,2,31
5394.0,6226.0,6219.0,1971.0,4805.333333333333,2024,6,5,2,32
3966.0,5394.0,6226.0,6219.0,5946.333333333333,2024,8,1,3,33
5782.0,3966.0,5394.0,6226.0,5195.333333333333,2024,8,25,6,34
25583.0,5782.0,3966.0,5394.0,5047.333333333333,2024,8,26,0,35
1483.0,31110.0,7845.0,4687.0,14547.333333333334,2021,6,11,4,3
759.0,1483.0,31110.0,7845.0,13479.333333333334,2021,6,27,6,4
8731.0,759.0,1483.0,31110.0,11117.333333333334,2021,9,29,2,5
5132.0,8731.0,759.0,1483.0,3657.6666666666665,2021,10,13,2,6
7694.0,5132.0,8731.0,759.0,4874.0,2021,12,10,4,7
1466.0,7694.0,5132.0,8731.0,7185.666666666667,2021,12,24,4,8
6837.0,1466.0,7694.0,5132.0,4764.0,2022,2,2,2,9
1515.0,6837.0,1466.0,7694.0,5332.333333333333,2022,2,27,6,10
4880.0,1515.0,6837.0,1466.0,3272.6666666666665,2022,3,2,2,11
5656.0,4880.0,1515.0,6837.0,4410.666666666667,2022,3,11,4,12
4125.0,5656.0,4880.0,1515.0,4017.0,2022,3,22,1,13
5533.0,4125.0,5656.0,4880.0,4887.0,2022,5,5,3,14
45702.0,5533.0,4125.0,5656.0,5104.666666666667,2022,6,24,4,15
56804.0,45702.0,5533.0,4125.0,18453.333333333332,2022,7,22,4,16
4372.0,56804.0,45702.0,5533.0,36013.0,2022,8,29,0,17
1319.0,4372.0,56804.0,45702.0,35626.0,2022,9,11,6,18
45417.0,1319.0,4372.0,56804.0,20831.666666666668,2022,12,18,6,19
5947.0,45417.0,1319.0,4372.0,17036.0,2023,1,23,0,20
4827.0,5947.0,45417.0,1319.0,17561.0,2023,2,1,2,21
6076.0,4827.0,5947.0,45417.0,18730.333333333332,2023,2,9,3,22
4523.0,6076.0,4827.0,5947.0,5616.666666666667,2023,2,21,1,23
333.0,4523.0,6076.0,4827.0,5142.0,2023,4,9,6,24
3783.0,333.0,4523.0,6076.0,3644.0,2023,4,9,6,25
44732.0,3783.0,333.0,4523.0,2879.6666666666665,2023,5,2,1,26
1857.0,44732.0,3783.0,333.0,16282.666666666666,2023,5,22,0,27
6951.0,1857.0,44732.0,3783.0,16790.666666666668,2023,9,6,2,28
8147.0,6951.0,1857.0,44732.0,17846.666666666668,2023,10,12,3,29
353.0,8147.0,6951.0,1857.0,5651.666666666667,2023,10,14,5,30
9527.0,353.0,8147.0,6951.0,5150.333333333333,2023,11,6,0,31
64931.0,9527.0,353.0,8147.0,6009.0,2023,11,23,3,32
13000.0,64931.0,9527.0,353.0,24937.0,2023,11,29,2,33
4480.0,13000.0,64931.0,9527.0,29152.666666666668,2023,12,27,2,34
6666.0,4480.0,13000.0,64931.0,27470.333333333332,2024,1,8,0,35
289.0,6666.0,4480.0,13000.0,8048.666666666667,2024,1,12,4,36
5063.0,289.0,6666.0,4480.0,3811.6666666666665,2024,4,29,0,37
9086.0,5063.0,289.0,6666.0,4006.0,2024,6,4,1,38
3644.0,9086.0,5063.0,289.0,4812.666666666667,2024,7,10,2,39
2491.0,3644.0,9086.0,5063.0,5931.0,2024,11,10,6,40
6771.0,9655.0,62348.0,5052.0,25685.0,2021,6,9,2,3
637.0,6771.0,9655.0,62348.0,26258.0,2021,7,14,2,4
3500.0,637.0,6771.0,9655.0,5687.666666666667,2021,7,26,0,5
4797.0,3500.0,637.0,6771.0,3636.0,2021,9,23,3,6
43387.0,4797.0,3500.0,637.0,2978.0,2022,2,6,6,7
7935.0,43387.0,4797.0,3500.0,17228.0,2022,2,27,6,8
7939.0,7935.0,43387.0,4797.0,18706.333333333332,2022,5,1,6,9
8671.0,7939.0,7935.0,43387.0,19753.666666666668,2022,6,28,1,10
229.0,8671.0,7939.0,7935.0,8181.666666666667,2022,7,29,4,11
8324.0,229.0,8671.0,7939.0,5613.0,2022,9,12,0,12
5391.0,8324.0,229.0,8671.0,5741.333333333333,2022,9,20,1,13
1897.0,5391.0,8324.0,229.0,4648.0,2022,11,21,0,14
634.0,1897.0,5391.0,8324.0,5204.0,2022,11,26,5,15
29115.0,634.0,1897.0,5391.0,2640.6666666666665,2023,1,27,4,16
5126.0,29115.0,634.0,1897.0,10548.666666666666,2023,2,7,1,17
4169.0,5126.0,29115.0,634.0,11625.0,2023,2,17,4,18
9671.0,4169.0,5126.0,29115.0,12803.333333333334,2023,2,17,4,19
363110.0,9671.0,4169.0,5126.0,6322.0,2023,3,2,3,20
877.0,363110.0,9671.0,4169.0,125650.0,2023,3,10,4,21
4949.0,877.0,363110.0,9671.0,124552.66666666667,2023,4,4,1,22
2074.0,4949.0,877.0,363110.0,122978.66666666667,2023,4,12,2,23
258.0,2074.0,4949.0,877.0,2633.3333333333335,2023,4,20,3,24
7597.0,258.0,2074.0,4949.0,2427.0,2023,4,25,1,25
20629.0,7597.0,258.0,2074.0,3309.6666666666665,2023,4,25,1,26
71361.0,20629.0,7597.0,258.0,9494.666666666666,2023,6,28,2,27
1629.0,71361.0,20629.0,7597.0,33195.666666666664,2023,8,16,2,28
2901.0,1629.0,71361.0,20629.0,31206.333333333332,2023,10,7,5,29
1542.0,2901.0,1629.0,71361.0,25297.0,2023,11,18,5,30
7393.0,1542.0,2901.0,1629.0,2024.0,2024,1,23,1,31
5566.0,7393.0,1542.0,2901.0,3945.3333333333335,2024,2,6,1,32
45482.0,5566.0,7393.0,1542.0,4833.666666666667,2024,3,12,1,33
7677.0,45482.0,5566.0,7393.0,19480.333333333332,2024,3,18,0,34
65636.0,7677.0,45482.0,5566.0,19575.0,2024,4,15,0,35
9110.0,65636.0,7677.0,45482.0,39598.333333333336,2024,5,18,5,36
923.0,9110.0,65636.0,7677.0,27474.333333333332,2024,6,5,2,37
1763.0,923.0,9110.0,65636.0,25223.0,2024,8,17,5,38
1501.0,1763.0,923.0,9110.0,3932.0,2024,9,1,6,39
8067.0,9132.0,5980.0,3054.0,6055.333333333333,2021,3,16,1,3
26564.0,8067.0,9132.0,5980.0,7726.333333333333,2021,4,15,3,4
2966.0,26564.0,8067.0,9132.0,14587.666666666666,2021,7,11,6,5
9301.0,2966.0,26564.0,8067.0,12532.333333333334,2022,2,1,1,6
552.0,9301.0,2966.0,26564.0,12943.666666666666,2022,7,26,1,7
1588.0,552.0,9301.0,2966.0,4273.0,2022,8,17,2,8
22033.0,1588.0,552.0,9301.0,3813.6666666666665,2022,10,13,3,9
363983.0,22033.0,1588.0,552.0,8057.666666666667,2022,11,3,3,10
4758.0,363983.0,22033.0,1588.0,129201.33333333333,2022,11,15,1,11
4684.0,4758.0,363983.0,22033.0,130258.0,2022,12,25,6,12
9622.0,4684.0,4758.0,363983.0,124475.0,2022,12,31,5,13
1356.0,9622.0,4684.0,4758.0,6354.666666666667,2023,4,21,4,14
3888.0,1356.0,9622.0,4684.0,5220.666666666667,2023,4,25,1,15
4022.0,3888.0,1356.0,9622.0,4955.333333333333,2023,5,15,0,16
75684.0,4022.0,3888.0,1356.0,3088.6666666666665,2023,5,30,1,17
6377.0,75684.0,4022.0,3888.0,27864.666666666668,2023,6,16,4,18
2217.0,6377.0,75684.0,4022.0,28694.333333333332,2023,8,20,6,19
1575.0,2217.0,6377.0,75684.0,28092.666666666668,2024,3,8,4,20
7116.0,1575.0,2217.0,6377.0,3389.6666666666665,2024,9,3,1,21
3929.0,7116.0,1575.0,2217.0,3636.0,2024,9,29,6,22
5042.0,22666.0,3125.0,31824.0,19205.0,2021,5,18,1,3
4286.0,5042.0,22666.0,3125.0,10277.666666666666,2021,8,15,6,4
396.0,4286.0,5042.0,22666.0,10664.666666666666,2021,9,22,2,5
1749.0,396.0,4286.0,5042.0,3241.3333333333335,2021,11,1,0,6
10018.0,1749.0,396.0,4286.0,2143.6666666666665,2022,3,2,2,7
8759.0,10018.0,1749.0,396.0,4054.3333333333335,2022,3,20,6,8
3722.0,8759.0,10018.0,1749.0,6842.0,2022,5,16,0,9
7259.0,3722.0,8759.0,10018.0,7499.666666666667,2022,9,15,3,10
2847.0,7259.0,3722.0,8759.0,6580.0,2022,10,5,2,11
1673.0,2847.0,7259.0,3722.0,4609.333333333333,2023,1,8,6,12
4864.0,1673.0,2847.0,7259.0,3926.3333333333335,2023,1,10,1,13
17355.0,4864.0,1673.0,2847.0,3128.0,2023,1,22,6,14
37094.0,17355.0,4864.0,1673.0,7964.0,2023,1,23,0,15
8159.0,37094.0,17355.0,4864.0,19771.0,2023,2,8,2,16
8172.0,8159.0,37094.0,17355.0,20869.333333333332,2023,2,13,0,17
709.0,8172.0,8159.0,37094.0,17808.333333333332,2023,3,11,5,18
5711.0,709.0,8172.0,8159.0,5680.0,2023,3,18,5,19
8682.0,5711.0,709.0,8172.0,4864.0,2023,4,22,5,20
2561.0,8682.0,5711.0,709.0,5034.0,2023,7,25,1,21
18710.0,2561.0,8682.0,5711.0,5651.333333333333,2023,7,31,0,22
40517.0,18710.0,2561.0,8682.0,9984.333333333334,2023,8,14,0,23
9151.0,40517.0,18710.0,2561.0,20596.0,2023,10,7,5,24
2956.0,9151.0,40517.0,18710.0,22792.666666666668,2023,12,25,0,25
6787.0,2956.0,9151.0,40517.0,17541.333333333332,2024,3,18,0,26
1183.0,6787.0,2956.0,9151.0,6298.0,2024,5,6,0,27
9112.0,1183.0,6787.0,2956.0,3642.0,2024,6,10,0,28
1233.0,9112.0,1183.0,6787.0,5694.0,2024,8,20,1,29
3301.0,1233.0,9112.0,1183.0,3842.6666666666665,2024,9,18,2,30
562.0,3301.0,1233.0,9112.0,4548.666666666667,2024,10,21,0,31
3841.0,4801.0,4398.0,7062.0,5420.333333333333,2021,4,5,0,3
54123.0,3841.0,4801.0,4398.0,4346.666666666667,2021,7,20,1,4
3611.0,54123.0,3841.0,4801.0,20921.666666666668,2021,8,28,5,5
6385.0,3611.0,54123.0,3841.0,20525.0,2021,9,12,6,6
3663.0,6385.0,3611.0,54123.0,21373.0,2021,10,14,3,7
3452.0,3663.0,6385.0,3611.0,4553.0,2021,12,7,1,8
2199.0,3452.0,3663.0,6385.0,4500.0,2022,1,14,4,9
7378.0,2199.0,3452.0,3663.0,3104.6666666666665,2022,1,17,0,10
1190.0,7378.0,2199.0,3452.0,4343.0,2022,3,15,1,11
638.0,1190.0,7378.0,2199.0,3589.0,2022,5,7,5,12
41429.0,638.0,1190.0,7378.0,3068.6666666666665,2022,7,6,2,13
3605.0,41429.0,638.0,1190.0,14419.0,2022,8,26,4,14
1862.0,3605.0,41429.0,638.0,15224.0,2022,9,8,3,15
9237.0,1862.0,3605.0,41429.0,15632.0,2022,10,14,4,16
6316.0,9237.0,1862.0,3605.0,4901.333333333333,2022,12,5,0,17
7165.0,6316.0,9237.0,1862.0,5805.0,2022,12,5,0,18
5988.0,7165.0,6316.0,9237.0,7572.666666666667,2023,5,15,0,19
2827.0,5988.0,7165.0,6316.0,6489.666666666667,2023,6,16,4,20
47146.0,2827.0,5988.0,7165.0,5326.666666666667,2023,9,8,4,21
3800.0,47146.0,2827.0,5988.0,18653.666666666668,2024,1,3,2,22
8394.0,3800.0,47146.0,2827.0,17924.333333333332,2024,3,20,2,23
7279.0,8394.0,3800.0,47146.0,19780.0,2024,5,16,3,24
5953.0,7279.0,8394.0,3800.0,6491.0,2024,5,30,3,25
4871.0,5953.0,7279.0,8394.0,7208.666666666667,2024,9,28,5,26
4435.0,4871.0,5953.0,7279.0,6034.333333333333,2024,10,5,5,27
518.0,4435.0,4871.0,5953.0,5086.333333333333,2024,10,7,0,28
42897.0,518.0,4435.0,4871.0,3274.6666666666665,2024,11,22,4,29
60194.0,8736.0,4450.0,8006.0,7064.0,2021,10,7,3,3
14576.0,60194.0,8736.0,4450.0,24460.0,2021,10,8,4,4
3460.0,14576.0,60194.0,8736.0,27835.333333333332,2022,4,20,2,5
17241.0,3460.0,14576.0,60194.0,26076.666666666668,2022,6,5,6,6
2478.0,17241.0,3460.0,14576.0,11759.0,2022,7,5,1,7
8386.0,2478.0,17241.0,3460.0,7726.333333333333,2022,7,5,1,8
8183.0,8386.0,2478.0,17241.0,9368.333333333334,2022,8,4,3,9
67581.0,8183.0,8386.0,2478.0,6349.0,2022,9,1,3,10
3917.0,67581.0,8183.0,8386.0,28050.0,2023,4,15,5,11
6907.0,3917.0,67581.0,8183.0,26560.333333333332,2023,4,15,5,12
7396.0,6907.0,3917.0,67581.0,26135.0,2023,4,16,6,13
4698.0,7396.0,6907.0,3917.0,6073.333333333333,2023,5,22,0,14
37979.0,4698.0,7396.0,6907.0,6333.666666666667,2023,6,25,6,15
5838.0,37979.0,4698.0,7396.0,16691.0,2023,6,25,6,16
62035.0,5838.0,37979.0,4698.0,16171.666666666666,2023,10,5,3,17
3064.0,62035.0,5838.0,37979.0,35284.0,2023,10,20,4,18
5097.0,3064.0,62035.0,5838.0,23645.666666666668,2023,12,6,2,19
79600.0,5097.0,3064.0,62035.0,23398.666666666668,2023,12,17,6,20
10082.0,79600.0,5097.0,3064.0,29253.666666666668,2024,2,21,2,21
54642.0,10082.0,79600.0,5097.0,31593.0,2024,4,6,5,22
162.0,54642.0,10082.0,79600.0,48108.0,2024,5,1,2,23
1263.0,162.0,54642.0,10082.0,21628.666666666668,2024,5,21,1,24
8934.0,1263.0,162.0,54642.0,18689.0,2024,6,3,0,25
4414.0,8934.0,1263.0,162.0,3453.0,2024,7,11,3,26
5593.0,4414.0,8934.0,1263.0,4870.333333333333,2024,9,14,5,27
6149.0,493.0,9500.0,8687.0,6226.666666666667,2021,3,31,2,3
9157.0,6149.0,493.0,9500.0,5380.666666666667,2021,4,7,2,4
2539.0,9157.0,6149.0,493.0,5266.333333333333,2021,5,11,1,5
23141.0,2539.0,9157.0,6149.0,5948.333333333333,2021,5,21,4,6
6856.0,23141.0,2539.0,9157.0,11612.333333333334,2021,6,13,6,7
32634.0,6856.0,23141.0,2539.0,10845.333333333334,2021,7,1,3,8
539.0,32634.0,6856.0,23141.0,20877.0,2021,8,16,0,9
1115.0,539.0,32634.0,6856.0,13343.0,2021,9,7,1,10
7901.0,1115.0,539.0,32634.0,11429.333333333334,2021,10,18,0,11
22214.0,7901.0,1115.0,539.0,3185.0,2022,1,18,1,12
22891.0,22214.0,7901.0,1115.0,10410.0,2022,4,10,6,13
1817.0,22891.0,22214.0,7901.0,17668.666666666668,2022,6,7,1,14
6826.0,1817.0,22891.0,22214.0,15640.666666666666,2022,8,4,3,15
9558.0,6826.0,1817.0,22891.0,10511.333333333334,2022,8,12,4,16
3503.0,9558.0,6826.0,1817.0,6067.0,2022,8,21,6,17
56876.0,3503.0,9558.0,6826.0,6629.0,2022,9,1,3,18
8898.0,56876.0,3503.0,9558.0,23312.333333333332,2022,10,1,5,19
2363.0,8898.0,56876.0,3503.0,23092.333333333332,2022,10,25,1,20
9615.0,2363.0,8898.0,56876.0,22712.333333333332,2022,10,28,4,21
5125.0,9615.0,2363.0,8898.0,6958.666666666667,2022,11,2,2,22
4751.0,5125.0,9615.0,2363.0,5701.0,2022,11,17,3,23
302.0,4751.0,5125.0,9615.0,6497.0,2022,11,19,5,24
46512.0,302.0,4751.0,5125.0,3392.6666666666665,2022,11,25,4,25
41744.0,46512.0,302.0,4751.0,17188.333333333332,2022,12,3,5,26
7288.0,41744.0,46512.0,302.0,29519.333333333332,2023,2,18,5,27
1335.0,7288.0,41744.0,46512.0,31848.0,2023,8,4,4,28
2134.0,1335.0,7288.0,41744.0,16789.0,2023,8,9,2,29
9413.0,2134.0,1335.0,7288.0,3585.6666666666665,2023,10,20,4,30
384.0,9413.0,2134.0,1335.0,4294.0,2023,10,21,5,31
24773.0,384.0,9413.0,2134.0,3977.0,2023,12,18,0,32
1684.0,24773.0,384.0,9413.0,11523.333333333334,2024,1,6,5,33
35167.0,1684.0,24773.0,384.0,8947.0,2024,1,21,6,34
75836.0,35167.0,1684.0,24773.0,20541.333333333332,2024,2,14,2,35
2612.0,75836.0,35167.0,1684.0,37562.333333333336,2024,2,14,2,36
42655.0,2612.0,75836.0,35167.0,37871.666666666664,2024,6,17,0,37
30535.0,42655.0,2612.0,75836.0,40367.666666666664,2024,6,27,3,38
57757.0,30535.0,42655.0,2612.0,25267.333333333332,2024,7,22,0,39
45368.0,57757.0,30535.0,42655.0,43649.0,2024,7,23,1,40
1467.0,45368.0,57757.0,30535.0,44553.333333333336,2024,8,1,3,41
5455.0,1467.0,45368.0,57757.0,34864.0,2024,9,18,2,42
5107.0,2273.0,4398.0,2601.0,3090.6666666666665,2021,5,22,5,3
30431.0,5107.0,2273.0,4398.0,3926.0,2021,6,10,3,4
4469.0,30431.0,5107.0,2273.0,12603.666666666666,2021,6,20,6,5
999999.0,4469.0,30431.0,5107.0,13335.666666666666,2021,8,13,4,6
990.0,999999.0,4469.0,30431.0,344966.3333333333,2021,8,25,2,7
7719.0,990.0,999999.0,4469.0,335152.6666666667,2021,9,9,3,8
3654.0,7719.0,990.0,999999.0,336236.0,2021,11,30,1,9
2342.0,3654.0,7719.0,990.0,4121.0,2021,12,13,0,10
47374.0,2342.0,3654.0,7719.0,4571.666666666667,2022,2,11,4,11
571.0,47374.0,2342.0,3654.0,17790.0,2022,3,21,0,12
47491.0,571.0,47374.0,2342.0,16762.333333333332,2022,5,28,5,13
820.0,47491.0,571.0,47374.0,31812.0,2022,7,9,5,14
9609.0,820.0,47491.0,571.0,16294.0,2022,8,9,1,15
409.0,9609.0,820.0,47491.0,19306.666666666668,2022,11,8,1,16
6220.0,409.0,9609.0,820.0,3612.6666666666665,2022,11,18,4,17
8115.0,6220.0,409.0,9609.0,5412.666666666667,2022,11,20,6,18
8005.0,8115.0,6220.0,409.0,4914.666666666667,2022,12,20,1,19
4039.0,8005.0,8115.0,6220.0,7446.666666666667,2022,12,27,1,20
8631.0,4039.0,8005.0,8115.0,6719.666666666667,2023,1,27,4,21
1301.0,8631.0,4039.0,8005.0,6891.666666666667,2023,4,6,3,22
5071.0,1301.0,8631.0,4039.0,4657.0,2023,5,10,2,23
8641.0,5071.0,1301.0,8631.0,5001.0,2023,7,12,2,24
3692.0,8641.0,5071.0,1301.0,5004.333333333333,2023,8,2,2,25
15696.0,3692.0,8641.0,5071.0,5801.333333333333,2023,8,29,1,26
7858.0,15696.0,3692.0,8641.0,9343.0,2023,9,24,6,27
4781.0,7858.0,15696.0,3692.0,9082.0,2023,10,22,6,28
5887.0,4781.0,7858.0,15696.0,9445.0,2023,10,29,6,29
14729.0,5887.0,4781.0,7858.0,6175.333333333333,2023,11,10,4,30
9662.0,14729.0,5887.0,4781.0,8465.666666666666,2023,12,14,3,31
9650.0,9662.0,14729.0,5887.0,10092.666666666666,2024,1,18,3,32
7702.0,9650.0,9662.0,14729.0,11347.0,2024,2,14,2,33
4946.0,7702.0,9650.0,9662.0,9004.666666666666,2024,3,1,4,34
5254.0,4946.0,7702.0,9650.0,7432.666666666667,2024,5,15,2,35
9095.0,5254.0,4946.0,7702.0,5967.333333333333,2024,6,15,5,36
39567.0,9095.0,5254.0,4946.0,6431.666666666667,2024,7,9,1,37
8548.0,39567.0,9095.0,5254.0,17972.0,2024,9,20,4,38
1783.0,8548.0,39567.0,9095.0,19070.0,2024,10,18,4,39
7882.0,7829.0,1716.0,7691.0,5745.333333333333,2021,4,21,2,3
7809.0,7882.0,7829.0,1716.0,5809.0,2021,5,16,6,4
8810.0,7809.0,7882.0,7829.0,7840.0,2021,6,2,2,5
35836.0,8810.0,7809.0,7882.0,8167.0,2021,6,29,1,6
2708.0,35836.0,8810.0,7809.0,17485.0,2021,8,1,6,7
